dataset,fraction,outer,stage,method,seed,rho,status,macro_f1,auprc,far,early_recall,detection_delay,checkpoint_exists,prediction_exists,manifest_exists,hash_valid,test_evaluated,reuse,runtime,checkpoint_sha256,prediction_sha256,result_sha256,artifact_path,validation_only
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.25,COMPLETE_VALID,0.3051732355623501,0.644574674361432,0.8635,N/A,N/A,True,False,True,True,False,False,61.965590700001485,4e79684f6a1358125c7edf0ad2f48901fd37c0c9266cf6a393e267b607cc58b6,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.5,COMPLETE_VALID,0.29495698686294886,0.6322848146314459,0.8765,N/A,N/A,True,False,True,True,False,False,61.6698991000012,5baf39c38103345e02fd4c2b56c91dfe140ed6300cec0337849cfab86dadd543,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.75,COMPLETE_VALID,0.28640230237644604,0.6383472697225485,0.864,N/A,N/A,True,False,True,True,False,False,62.14923169999747,f295b6e56f067e9a525694ce4c37ab8dafbe115f9d2bd942f9b30e8f4acab52c,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.3018307868772,0.6329689265269418,0.859,N/A,N/A,True,False,True,True,False,False,61.898523800002295,add5b3a2f04b9a79f0ea10e1021f9daf8a0f7df4392a0f1c0e0d06f1881ee18d,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_42\FINAL_QDIFFCL_FIXED\_training,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.0,COMPLETE_VALID,0.3159953337281115,0.721657122320207,0.7495,N/A,N/A,True,False,True,True,False,False,62.516163200001756,1b4306fd430e306e209a6c01d9f7529e3e18b9986e6dfdd54cec6ee0f4aed4be,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.25,COMPLETE_VALID,0.3099348224405669,0.7207332039563541,0.809,N/A,N/A,True,False,True,True,False,False,62.387874300002295,dbacf8220a87ce485e37fac2ff6ffc736ab34cbb2e71fa2dc552409c49377a5a,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.5,COMPLETE_VALID,0.31656085743105905,0.7204255900617658,0.7795,N/A,N/A,True,False,True,True,False,False,62.67071890000079,92e610758573cc50c54ca8cbbac5acfdba3a253c495e4a079e1977294bd8c8d6,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.75,COMPLETE_VALID,0.3168559368599788,0.7190414362132828,0.764,N/A,N/A,True,False,True,True,False,False,61.81616600000052,69b44fc8e42715621b9828fe5006536576e6276d8ac1b74f57dc7dddc6be95d5,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.3020560257451094,0.7172072437374019,0.81,N/A,N/A,True,False,True,True,False,False,63.17981389999841,bdca65d52b674cefdc8953beee4812bf418b429f960a7378581c66e55cd64d76,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_43\FINAL_QDIFFCL_FIXED\_training,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.0,COMPLETE_VALID,0.22315831350808246,0.7665588589742185,0.9815,N/A,N/A,True,False,True,True,False,False,63.106310800001665,75fb70cfce1b93126c9de6e1336fbb25ea38a4a5cd310160c71da2aee779a516,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.25,COMPLETE_VALID,0.2244527334472079,0.7446911798979067,0.978,N/A,N/A,True,False,True,True,False,False,63.6833564999979,98a5d6796feba40a81bb9df8e132a4ac04f1fd2283f4bc21006c3ec9ab7e74a9,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.5,COMPLETE_VALID,0.22455466773448673,0.7441957307373949,0.977,N/A,N/A,True,False,True,True,False,False,62.773140900000726,62f171c2248f4110aeed07a880c913b6dfb2585e6af938a57c250b894d52afee,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.75,COMPLETE_VALID,0.2675121860591466,0.5843268418579844,0.8925,N/A,N/A,True,False,True,True,False,False,62.62993149999966,db6c0f1511c05599843d4b6e68c67b089d6844ccec76ef9dda3a3273478197d5,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.25,31002,rho_validation_candidate,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.2507949840120286,0.6659371398170242,0.9295,N/A,N/A,True,False,True,True,False,False,60.76185400000031,397dc44eeaa326f966824a708fd1e64219020c4c3bc25264e19651a21758ca69,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31002\model_seed_44\FINAL_QDIFFCL_FIXED\_training,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,42,0.0,COMPLETE_VALID,0.7736523141023323,0.9092359322062702,0.1915,N/A,N/A,True,False,True,True,False,False,55.82376689999728,8037567b2804dbb0aa92ac22f0fe11ba1eb70e906677ae5193b7e3edcfa57296,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_42\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,42,0.25,COMPLETE_VALID,0.8736163337531195,0.9268633093607992,0.1925,N/A,N/A,True,False,True,True,False,False,56.24572199999966,686602205c4faf2ca958e3d30e113667ab6f09be0b557fd41372cc74c02cb118,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_42\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,42,0.5,COMPLETE_VALID,0.8580678114004905,0.9399963424386728,0.217,N/A,N/A,True,False,True,True,False,False,55.91696619999857,bc2cff8c396b75f8e85eddf96b32da848a506cce90c58e63904d1142dbf37b46,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_42\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,42,0.75,COMPLETE_VALID,0.8638274001905886,0.9311008405815084,0.2135,N/A,N/A,True,False,True,True,False,False,55.216755999997986,5551dc29ba208193f2276e8019a8d8dfd537ac3df99a35c1293f91ccb62d8ddf,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_42\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.8605633459662976,0.9402843666786366,0.215,N/A,N/A,True,False,True,True,False,False,55.95573230000082,c14c93e90a2a49cc8474f44215129b9101212b848b3a1c984052df5ce9bf1919,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_42\FINAL_QDIFFCL_FIXED\_training,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,43,0.0,COMPLETE_VALID,0.8579081390996646,0.9871288406717249,0.0775,N/A,N/A,True,False,True,True,False,False,55.760720300000685,3018af65b1fef05ef5d0cbcb758b765a302f9aa26b76a92b536710f282dcb816,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_43\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,43,0.25,COMPLETE_VALID,0.8577309112276689,0.9872851090633021,0.078,N/A,N/A,True,False,True,True,False,False,55.50692179999896,c83f1a98d5cf047629f084fe4938725f7182a7d77f2e0379db602ad78ae0e833,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_43\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,43,0.5,COMPLETE_VALID,0.8696368026329335,0.988020850791387,0.0785,N/A,N/A,True,False,True,True,False,False,56.08062920000157,5c629412eda4277bef98de37dfd0d19d52ad9aa535b7a694b5e20f7e1979cd72,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_43\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,43,0.75,COMPLETE_VALID,0.8792960897780939,0.9890730575884361,0.078,N/A,N/A,True,False,True,True,False,False,56.38358209999933,6a564038ecc0624fdfe8c8797b038c67725f2bcbd2696b14c0911242a21b2477,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_43\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.8803114591542189,0.9877290823721439,0.077,N/A,N/A,True,False,True,True,False,False,56.57328849999976,146a66965482f8851311dddbabb71e213cf17854e60495d66afe343940c99540,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_43\FINAL_QDIFFCL_FIXED\_training,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,44,0.0,COMPLETE_VALID,0.7937420945917693,0.9917374851593797,0.2535,N/A,N/A,True,False,True,True,False,False,55.674739600002795,1a7034690d1ada2d5a585cbedd98a7ba9a97dacdd0c922debf8eb92734dfb9b4,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_44\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,44,0.25,COMPLETE_VALID,0.7946132877604369,0.990733916659848,0.2535,N/A,N/A,True,False,True,True,False,False,55.615505500001746,a6f4d240b3ce79ac4fdf2625ab8b7b8a1e279e4e43ac9f9ba45ac91e3c9a3a43,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_44\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,44,0.5,COMPLETE_VALID,0.7931185354081194,0.9902537592366019,0.2535,N/A,N/A,True,False,True,True,False,False,56.48184349999792,d8d1f0a59bd697c686239c0487e08c1c5891ecc1dc68f6e0bf3429f1471742f1,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_44\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,44,0.75,COMPLETE_VALID,0.8000777095874931,0.9920465263301291,0.237,N/A,N/A,True,False,True,True,False,False,55.94641799999954,36752f47a57024fc0c754e3307414f5ffb7d93c4b83d5b9bd528cad060c0e1aa,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_44\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.25,31003,rho_validation_candidate,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.7237222327415938,0.9465757578459041,0.2025,N/A,N/A,True,False,True,True,False,False,56.28913919999832,212ae0e4f55c4b2cb44e03c95fed97d4b0f10f6b709afb4e8b1d3558f0f2c322,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31003\model_seed_44\FINAL_QDIFFCL_FIXED\_training,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,42,0.0,COMPLETE_VALID,0.45699610291576054,0.9069793124301915,0.2565,N/A,N/A,True,False,True,True,False,False,48.854952499998035,bfa7bf7eba2a08ecf0e1d2907e4f2bf73863c05ba2544364bcd7a44dd3a31271,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,42,0.25,COMPLETE_VALID,0.44599243851879466,0.8813613940515543,0.2565,N/A,N/A,True,False,True,True,False,False,47.775958599999285,45d6d1268934237405f2005081e2934f4b53fda202b58988f37c3ba8d6a8c178,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,42,0.5,COMPLETE_VALID,0.6422456385544559,0.934738825905195,0.2635,N/A,N/A,True,False,True,True,False,False,48.57991259999835,f1895405b858ba7360609c48db3b6706ad3832fd5f74db8731074ae5235d5c59,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,42,0.75,COMPLETE_VALID,0.6308015238202578,0.9330019293178915,0.2585,N/A,N/A,True,False,True,True,False,False,47.92032520000066,544113c72ca8d09171353adb3641dad2de79da2e0f6d9e44aa86ea7e81619b18,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.6408955440223878,0.9354511823304184,0.2635,N/A,N/A,True,False,True,True,False,False,48.44832490000044,767e5c3c2c0e5bb4184fe700eb812fb22dab01e0583303ccfcee8795e1ee7c72,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\FINAL_QDIFFCL_FIXED\_training,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,43,0.0,COMPLETE_VALID,0.649187536542932,0.9559901121909825,0.145,N/A,N/A,True,False,True,True,False,False,48.17595689999871,aebac7cb820ec0349df4baf6ccf7c0995510941bd9b51eb62c850c9ff87ce686,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,43,0.25,COMPLETE_VALID,0.64775226706606,0.9600221251163948,0.197,N/A,N/A,True,False,True,True,False,False,49.62146500000017,7392b245adb196aa777c621fac74be0359d677d6c85c736c233fd919a9a3206d,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,43,0.5,COMPLETE_VALID,0.6418119507925021,0.9524801805790093,0.231,N/A,N/A,True,False,True,True,False,False,49.13040790000014,8e8a9175a43e76abeb60d98ec2c4ce1ff3203ae2e6723d0ce23adfcb01c48584,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,43,0.75,COMPLETE_VALID,0.6482635563515668,0.9577421998174585,0.2055,N/A,N/A,True,False,True,True,False,False,48.75824999999895,011f0609cc6f92c524ab87d3ffe8c242503ff135fac2e1564126e2aa424c4515,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.6602116240770326,0.9659225899611276,0.104,N/A,N/A,True,False,True,True,False,False,49.77387500000259,4ea1b10f7076672a1b71b4e10eb75ffb69a056294d2bdd22888cb02474880bd2,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\FINAL_QDIFFCL_FIXED\_training,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,44,0.0,COMPLETE_VALID,0.639050711554007,0.93546357364097,0.2545,N/A,N/A,True,False,True,True,False,False,49.12369300000137,c8ee3827439735f61f52282bb4b83fb7208a9d3bb13b302c109d09811b43c1cb,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,44,0.25,COMPLETE_VALID,0.639050711554007,0.9369677938078145,0.2545,N/A,N/A,True,False,True,True,False,False,49.204497900002025,6979be7fd5cb4f149ff23b5593da41c4a558acb5be45727d0ab882e3f9e30ee7,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,44,0.5,COMPLETE_VALID,0.639050711554007,0.936506797119798,0.2545,N/A,N/A,True,False,True,True,False,False,49.37380049999774,304b65e5135e5f0ec72be44e3c9718ec0eefad4adc4ac92df30fc2a45ac6c0a9,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,44,0.75,COMPLETE_VALID,0.6393402538607741,0.9377866755051671,0.2545,N/A,N/A,True,False,True,True,False,False,49.12206140000126,a750b450df493d7af76b4a25fc9465d6b6ede02d821823d68cfd009a4a7f480e,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.1,31001,rho_validation_candidate,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.6392199354936583,0.9366721988582514,0.2545,N/A,N/A,True,False,True,True,False,False,49.33967219999977,cfdedaf21e0c697ac4bccb043686c8897db599168397adfda595e2aa48e7d614,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\FINAL_QDIFFCL_FIXED\_training,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.0,COMPLETE_VALID,0.24518947311696354,0.6364305266114992,0.8925,N/A,N/A,True,False,True,True,False,False,56.851535499998135,3d78a198c2ffcc1b8f0b2eaf12aedbf697c3f6119ad9a68a2904b0ec9657d479,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.25,COMPLETE_VALID,0.2477926324641609,0.637329973576491,0.893,N/A,N/A,True,False,True,True,False,False,56.56311260000075,5fa7e5bae6f8d3fddb5caa2a7d0cf80d5519a99ddb2f58207433c2816436de68,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.5,COMPLETE_VALID,0.24383693355282937,0.6367077373370754,0.8925,N/A,N/A,True,False,True,True,False,False,56.510216700000456,61b09e2eea3dad0391ba19d28b458c31c03fe4097bb0594707e054100332fee1,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,42,0.75,COMPLETE_VALID,0.23608489342087421,0.6361258413309663,0.893,N/A,N/A,True,False,True,True,False,False,56.280318199998874,86f37014373438aaa43256b5ba7a446d5537a8d3521f9a6d92458abeef35122f,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.24383693355282937,0.6357392538854367,0.8925,N/A,N/A,True,False,True,True,False,False,56.43811730000016,f8a7291232717539071324b6efb5503d1bc512e98cdeb9eb6c09f1add0adb54d,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\FINAL_QDIFFCL_FIXED\_training,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.0,COMPLETE_VALID,0.22430398607350704,0.8306841611873046,0.906,N/A,N/A,True,False,True,True,False,False,57.01899529999719,09b0b21b347fe0d1f81f75586aa5f30f0fee784602e06c9c363cfe953921b843,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.25,COMPLETE_VALID,0.22686480191779368,0.8405924386737587,0.906,N/A,N/A,True,False,True,True,False,False,57.26395769999726,c89f5704e950d2fd6471a863262dfa021b39ed911bfac713f9723870db6650b7,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.5,COMPLETE_VALID,0.2070452163492196,0.7942593553494768,0.8995,N/A,N/A,True,False,True,True,False,False,56.88575569999739,f6cd4bb0edf51f548aff040027d41582472f75e6850e9d9d9076d2803ae4498f,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,43,0.75,COMPLETE_VALID,0.23168017101550117,0.8548844648690026,0.906,N/A,N/A,True,False,True,True,False,False,56.239296799998556,e06d170ec58b42cfc04552b8efb6ea98d86222d2c755e7fd4fb086b4359a2e97,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.26609854844278646,0.7203407934377586,0.9045,N/A,N/A,True,False,True,True,False,False,56.423316200001864,863a9b2743607e7914fd269aee30275adec21287dd1461b61bcb9e37bf8defdc,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\FINAL_QDIFFCL_FIXED\_training,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.0,COMPLETE_VALID,0.5544763696828594,0.9306032254691012,0.3305,N/A,N/A,True,False,True,True,False,False,56.289179899999,fdf56d48798551aeba61aa4f35507e854636c9df18449c1fa29bbb4f4e954a94,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_000,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.25,COMPLETE_VALID,0.5418379081984915,0.9269419964692351,0.438,N/A,N/A,True,False,True,True,False,False,56.32374290000007,6e090f7d4c7673b9389e1aa82aaf2614fed2aa986d82ba9e5706b0516f649421,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_025,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.5,COMPLETE_VALID,0.5455290160466912,0.9277776556493713,0.438,N/A,N/A,True,False,True,True,False,False,57.01862749999782,e94fe28f29682923e099d9134ad9a3ab7454ee16b06c45ffa7cc1c9d20c62a68,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_050,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,44,0.75,COMPLETE_VALID,0.546622365641715,0.9273753207623125,0.438,N/A,N/A,True,False,True,True,False,False,56.71635190000234,0de815604a99234dec3b4b4eb9394c152df5c31cce11403402b2b20ebec4d3ee,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\CALIBRATED_RHO\_candidates\rho_075,True
3W,0.1,31002,rho_validation_candidate,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.5306284241996115,0.9274335721153157,0.487,N/A,N/A,True,False,True,True,False,False,56.21925380000175,bdb45018eb12e651c9fa781af827284e691b20baf9e7b04ba4f9f366ed6d42d1,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\FINAL_QDIFFCL_FIXED\_training,True
